rank,plant_id,plant_name,state,latitude,longitude,capacity_mw,quality_tier,composite_score,pearson_r,pearson_p,r_squared,spearman_rho,annual_pearson_r,mean_performance_ratio,cv_performance_ratio,n_monthly_points,n_years,year_min,year_max,total_generation_gwh,mean_monthly_gen_mwh,spearman_p,regression_slope,regression_intercept,regression_stderr,annual_pearson_p,std_performance_ratio,annual_cf_trend
309,58520,Otero Solar,NM,32.976389,-105.971111,8.0,Below Threshold,0.7618587683106053,0.6767065635543855,3.8799385590854177e-19,0.4579317731575856,0.6939839422164639,0.9952415693111083,1.1113656273772516,0.26668959416663274,133,12,2013,2024,197.08005000000003,1481.8048872180452,2.0299408601123367e-20,0.0006719351032199378,68.82635359718942,6.387314041757452e-05,1.9059956683878942e-11,0.29638964813598445,0.007960921284765462
310,59380,"Wildwood Solar I, LLC",CA,35.615833,-119.578333,19.5,Tier 1 (Excellent),0.7587114662550064,0.9578217085750632,3.3246106091253903e-65,0.9174224254176533,0.9555191568152687,0.1629084530602331,1.2178404518011428,0.14769405816786016,119,10,2015,2024,460.52906,3869.992100840336,6.970842681982433e-64,0.0009349621266472424,40.25134426567331,2.5932684329856527e-05,0.6529456691418074,0.17986779852749107,-0.0015876020478760191
311,58149,TA-High Desert LLC,CA,34.708889,-118.304722,20.0,Tier 2 (Good),0.7586426383067875,0.8422452947026874,2.1602406733162836e-39,0.7093771364488167,0.8408729418618541,0.47471087103973286,1.260081056048462,0.2137224215460492,142,12,2013,2024,626.7871100000001,4413.993732394367,3.765835981187454e-39,0.0009283270777107525,52.54854081416846,5.021844905112122e-05,0.11889551943602426,0.2693075746429803,-0.001805433750039914
312,57669,SMUD at Grundman,CA,38.364722,-121.41278,17.0,Tier 2 (Good),0.7574883847903794,0.8275819946503855,1.0413802645488142e-40,0.6848919578695107,0.8393626852064326,0.49099018180860843,1.0496817874247608,0.32948319806116466,168,14,2011,2024,419.46810999999997,2496.833988095238,7.011187841349046e-43,0.0006881562122181254,46.500022624548976,3.7492111159126784e-05,0.0746183935709161,0.3458525122672698,0.0022664829261525472
313,58482,Azalea Solar,GA,32.980833,-82.591667,7.7,Below Threshold,0.7565612104903707,0.6620343975880686,4.079192674995872e-18,0.4382895435897969,0.7575927607349445,0.9682757649994733,1.0093664296158837,0.3342625369174025,133,12,2013,2024,142.11203,1068.5115037593985,4.903766364294969e-26,0.0005225848711023599,62.603862908397275,5.168885171319062e-05,2.3994066231612406e-07,0.33739338344266606,0.0037624139040701938
314,58907,Valley Center 2,CA,33.234167,-117.001667,5.0,Tier 3 (Acceptable),0.755646528392995,0.7261317728814779,4.633414104673331e-23,0.5272673515879982,0.7299048163148713,0.8242579427447901,1.0460067171624081,0.2563873257152847,133,12,2013,2024,116.54910000000001,876.309022556391,2.1438688335028337e-23,0.0008643059739451386,27.94063680047111,7.150299368088231e-05,0.0009749766343834373,0.268182864893494,0.00870942299709423
315,58843,"Bethel Price Solar, LLC",NC,35.794722,-77.381111,5.0,Tier 3 (Acceptable),0.7552207737896087,0.7299025129649482,2.1610006948259973e-21,0.5327576784325464,0.7802275779505462,0.8179605803981296,0.9043850339616156,0.2971119639943906,121,11,2014,2024,72.41503,598.4713223140495,5.241483415172805e-26,0.0006271647714732083,33.02534878966105,5.3841159309567676e-05,0.002093864345231571,0.26870361364746925,0.0005394209215442084
316,58002,Alpaugh North,CA,35.9025,-119.442778,20.0,Tier 3 (Acceptable),0.7549306797664296,0.7313349478565858,2.2770958161642547e-25,0.5348508059563951,0.7276263965919139,0.8195160208218761,1.1854701192628563,0.33698449525629437,145,13,2012,2024,541.36778,3733.570896551724,5.201588851528975e-25,0.000783285252610925,56.051600797369304,6.129931011204681e-05,0.0006064620277888594,0.39948504978121274,-0.0007314601209292972
317,58844,"Dogwood Solar, LLC",NC,36.125,-77.409167,20.0,Tier 3 (Acceptable),0.7546571777481178,0.7403793365810739,1.9413044190545054e-22,0.5481615620362311,0.7395223728690342,0.8385052792278235,1.0795208488311452,0.3043342063701658,122,11,2014,2024,346.56701999999996,2840.713278688524,2.2994202856959965e-22,0.000737240006261369,40.65678754358079,6.110202006928004e-05,0.0012605525414838617,0.32853512078907426,0.0008051058530510602
318,59322,Pumpjack Solar I,CA,35.305556,-119.6225,20.0,Tier 1 (Excellent),0.7545407137780978,0.9581737690716631,5.861516824167955e-66,0.9180969717369967,0.9554969095076047,0.13921812415195853,1.2302923104247148,0.1433846724914666,120,10,2015,2024,485.02705,4041.892083333333,2.1071544500941346e-64,0.0009502291333763324,40.20057462127579,2.6127210250280926e-05,0.7012945218568214,0.17640505999901748,-0.0030158838383838394
319,57997,Foothills Solar Plant,AZ,32.64856,-114.428741,38.0,Below Threshold,0.7541132826059631,0.6888036154160114,3.7227124838356815e-21,0.47445042061016857,0.7405975647480211,0.8545869997549942,1.2108344829966862,0.20445076461044537,141,12,2013,2024,1138.06104,8071.354893617022,9.063634006914831e-26,0.0007754913791237681,71.68756294585594,6.922787527822363e-05,0.00039902677773239517,0.2475560358653658,0.0063824955085769785
320,58911,Ramona 2,CA,33.012222,-116.875,5.0,Tier 3 (Acceptable),0.753620962120457,0.7385302598535025,3.503226416760025e-24,0.545426944719282,0.7409381663113006,0.7818818318754298,0.9454340519216785,0.2635514145829002,133,12,2013,2024,106.61905,801.646992481203,2.0858582046423608e-24,0.0007958778522530427,23.403736357770242,6.348108219540738e-05,0.002660376768044486,0.24917048177880152,0.005260477536162469
321,57360,Sun City Project LLC,CA,35.983056,-120.110277,20.0,Tier 3 (Acceptable),0.7511008651857408,0.7863704458046862,4.396372770177185e-35,0.6183784780350609,0.8117083705059972,0.5488982106002447,0.9876615014729939,0.2890196269071548,168,14,2011,2024,518.21007,3084.5837500000002,5.712913281560866e-39,0.0007039587639723823,40.99744516353935,4.385689736858385e-05,0.042075474490546584,0.285453558666285,-0.001002390360780773
322,58721,Orion Solar II,CA,35.150694,-118.875278,8.0,Tier 2 (Good),0.7492771849525603,0.8078317770534235,1.761845520602185e-30,0.652592180017292,0.8051942725909261,0.5817649693956235,1.101204896084647,0.24580707599452373,127,11,2014,2024,183.40904999999998,1444.165748031496,3.782111073660692e-30,0.000833481969129537,38.5233027659545,5.439263081568708e-05,0.06044906593183225,0.2706839555774204,0.004727600923619761
323,58892,Camilla Solar Plant,GA,31.183889,-84.131944,16.0,Below Threshold,0.7492234782718454,0.6442063672575022,4.5661089993484527e-17,0.41500184361510783,0.7500177683240887,0.9654910473088624,1.0171258093318196,0.315608317577456,134,12,2013,2024,311.44607,2324.224402985075,1.8453511500209404e-25,0.0005606925686956746,61.50037148031885,5.794154483592137e-05,3.637186760481375e-07,0.3210133654478239,0.0035842625910048843
324,58539,Lake Pleasant WTP,AZ,33.820556,-112.24,6.5,Tier 2 (Good),0.7490916216282306,0.878847360474833,1.750509126255499e-47,0.7723726830135811,0.8755595164777311,0.2923126658763223,1.0654644322077214,0.1602175903251324,144,12,2013,2024,170.72306,1185.5768055555554,1.0384903605570932e-46,0.0007655088946648515,47.159163652667274,3.48742443439385e-05,0.3565426574486336,0.1707061439054565,0.0013991675693467063
325,58388,Solar Star 1,CA,34.8181,-118.4036,318.0,Tier 3 (Acceptable),0.7480184362080372,0.729422662744597,1.0977891967844357e-22,0.5320574209254181,0.742816413237925,0.7806729634683481,1.2274722557575166,0.21781837564389564,129,11,2014,2024,8864.155,68714.37984496124,7.007023494892964e-24,0.0009098941177091554,50.7022723184206,7.57192017082221e-05,0.004571630346838485,0.2673660128970507,0.011330114272735106
326,57523,Huron Solar Station,CA,36.181389,-120.030555,20.0,Tier 3 (Acceptable),0.7470001785570771,0.7728113745285262,3.16799865611282e-31,0.59723742060067,0.7656430812129661,0.6445065159111513,0.9953582419077899,0.30820957345823574,151,13,2012,2024,478.93802999999997,3171.7750331125826,2.3919188166365693e-30,0.0006551898561923333,47.94639806185144,4.4078324920229164e-05,0.017408255273469665,0.30677893917653937,-0.00357161423051834
327,59901,Albertson Solar LLC,NC,35.093021,-77.812667,5.0,Tier 3 (Acceptable),0.7464786667699941,0.7720190554280939,8.764687635305353e-24,0.5960134219440864,0.7772665600129606,0.7006134279653483,1.23060630288123,0.24571619663571984,114,10,2015,2024,94.71903999999999,830.8687719298246,2.789056770921567e-24,0.0008363154439408423,48.71425533022638,6.506037373644476e-05,0.024028792100571843,0.3023799002999205,0.0013644527466445291
328,59424,IND Solar Farm (Phase IIA),IN,39.694722,-86.321667,7.5,Tier 2 (Good),0.7462287203803932,0.8309526285102087,1.134643645313895e-25,0.6904822708280248,0.8222463374932175,0.5263141934485479,1.193206733888231,0.2919777054537674,121,11,2014,2024,100.81605,833.1904958677686,9.706950886549992e-25,0.0007915483399301909,40.919911808513476,5.466130738354774e-05,0.09628060073538901,0.3483897642926697,-0.0018558502836585028
329,59535,SR Hazlehurst,GA,31.810278,-82.575,20.0,Below Threshold,0.7447312783508278,0.6636856342970454,2.750937988352491e-15,0.4404786211722715,0.7395036404210715,0.9790411583526372,1.0616135661757522,0.3111860178939873,110,10,2015,2024,331.87604000000005,3017.0549090909094,2.8075493351735936e-20,0.0006183224434876777,59.07882137565163,6.705776246400155e-05,8.231561574367626e-07,0.3303592982004673,0.006759791061297911
330,58463,Herbert Farm Solar,MD,38.545556,-76.799444,5.5,Tier 2 (Good),0.7445810939065665,0.8895890196407827,3.5563421402393184e-50,0.7913686238654489,0.8776947190740295,0.27735750526858716,1.0118676099286747,0.22264958818269998,144,12,2013,2024,98.51508000000001,684.1325000000002,3.286828504021869e-47,0.0005925742538760291,46.44738213317976,2.5532832947782442e-05,0.38277816358867023,0.22529190664603232,-0.0024927704093332995
331,57361,Sand Drag LLC,CA,35.982778,-120.110277,19.0,Tier 3 (Acceptable),0.7435518859594104,0.7705423314872499,6.489962332980334e-33,0.593735484613807,0.7906392272253217,0.565627374389091,0.9903305957519208,0.29251700291705596,168,14,2011,2024,492.94305,2934.184821428572,1.0624243171220844e-35,0.0006949134857927244,42.7488968471629,4.558690632921955e-05,0.03501720392979692,0.2896885377664144,-0.0010428519929961896
332,57359,Avenal Park,CA,35.989722,-120.11,6.0,Tier 3 (Acceptable),0.741829300313501,0.7993718623946939,5.2307472623518085e-37,0.6389953743883615,0.8227375364747471,0.46726187089078264,0.9784637176390635,0.29252659450815915,168,14,2011,2024,154.73910999999998,921.0661309523808,7.527001479422767e-41,0.0007159087166983459,37.92849527575457,4.2674320466894495e-05,0.09206183483258369,0.28622665917074824,-0.0009657195544181838
